PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
11,2024-11-01,11:05:31.44,3,4,"Halamicek, Ryan",1000297052,Right,CAL_MAT,"Pena, Arthur",1000365284,Left,CAL_MAT,Undefined,1,Top,2,1,2,Splitter,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.75933,-0.940724,-0.610322,1596.34026,240.830196,2:00,5.89543,1.68887,6.16241,-34.1397,5.31973,7.27552,2.18131,1.73134,76.76528,-7.283508,0.704118,0.452113,,,,,,,,,,,,-3.93587,3.41185,-1.64617,50,5.80674,1.01802,-121.71841,-3.06774,-5.88722,24.54748,-27.0706,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,e294d9e0-987b-11ef-8084-13326cb0523e,83.36955,,,6.99405,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:05:31.44,2024-11-01T11:05:31.4487266-07:00,2024-11-01T18:05:31.4487266Z,,v3,471256,471256,,"Liera, Erubiel",1000365303,Right,CAL_MAT,5878c2ca-5eb1-4691-8328-29771c3375d0,54.33701,-122.58995,12.27374,5.89859,-2.10661,-13.5353,-1.68603,1.22705,-2.94361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
12,2024-11-01,11:05:44.69,3,5,"Halamicek, Ryan",1000297052,Right,CAL_MAT,"Pena, Arthur",1000365284,Left,CAL_MAT,Undefined,1,Top,2,2,2,FourSeamFastBall,Four-Seam,InPlay,Undefined,Popup,Out,1,0,,91.45367,-1.921706,-3.093903,2348.478125,205.417589,12:45,5.96249,1.37698,6.96303,-13.22398,19.06749,8.54654,3.10891,-0.72839,83.11935,-4.524916,-1.531844,0.408992,90.58809,72.642776,11.78975,4569.454501,,,,,39.36745,,,-5.49894,11.08201,-1.18793,50,5.83833,6.8648,-132.80106,-4.73354,-9.75201,30.28407,-12.52077,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,ea73ed40-987b-11ef-8084-13326cb0523e,92.15926,146.31418,,8.33432,,,,1.55229,2.99278,0.70021,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:05:44.69,2024-11-01T11:05:44.6908386-07:00,2024-11-01T18:05:44.6908386Z,,v3,471256,471256,,"Liera, Erubiel",1000365303,Right,CAL_MAT,a00ca7fb-cd42-4ddf-b780-8fad3248e7aa,53.53686,-133.60517,15.14204,5.95961,-4.40108,-6.26039,-1.37365,7.12373,-4.87601,172.04479,1.55224,38.80381,-15.26167,4.60918,-1.29701,0.25152,0.11816,-0.09945,0.01979,2.9928,126.81072,-31.15281,4.4692,-0.90556,0.20013,-0.09844,0.04446,-0.00797,0.70019,8.10044,-8.0443,2.45086,-0.69465,0.13457,0.0649,-0.05431,0.0108,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
13,2024-11-01,11:08:24.98,1,1,"Hernandez, Gabriel",822625,Right,CAL_MAT,"Gonzalez, Roberto",822617,Left,CAL_MAT,Undefined,1,Bottom,0,0,0,FourSeamFastBall,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.4489,-0.803888,-2.198205,1941.997805,223.865786,1:30,5.79829,1.08694,6.45968,-21.46249,14.44745,12.74638,3.27072,0.1289,79.59469,-4.89389,0.113045,0.431299,,,,,,,,,,,,-7.26296,8.13953,-0.93657,50,5.73172,4.37486,-127.011,-2.37243,-11.8043,27.23897,-18.94505,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,4a031f60-987c-11ef-8084-13326cb0523e,87.39277,,,7.85421,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:08:24.98,2024-11-01T11:08:24.9888738-07:00,2024-11-01T18:08:24.9888738Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,f3a65440-fed1-4ff4-95b7-df09870a5d0d,54.0384,-127.87415,13.61949,5.79738,-1.7721,-9.47253,-1.08113,4.74891,-5.90215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
14,2024-11-01,11:08:37.17,1,2,"Hernandez, Gabriel",822625,Right,CAL_MAT,"Gonzalez, Roberto",822617,Left,CAL_MAT,Undefined,1,Bottom,0,1,0,FourSeamFastBall,Sinker,InPlay,Undefined,LineDrive,Out,1,0,,86.54938,-1.570187,-1.595579,1978.00562,219.007856,1:15,5.77124,0.89276,6.55402,-22.97702,13.63694,10.04284,2.4158,0.26623,78.73309,-5.941346,0.230039,0.435507,99.82832,15.57103,-15.211436,2614.423497,104.3541,26.34125,-34.78799,310.25483,289.10852,-24.636368,3.122819,-5.81114,8.01229,-0.78682,50,5.65295,3.13673,-125.74227,-4.07319,-9.21994,27.64352,-19.46173,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,513725b0-987c-11ef-8084-13326cb0523e,86.5485,31.18111,,7.8163,,,,2.32848,2.55374,-0.26814,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:08:37.17,2024-11-01T11:08:37.1794402-07:00,2024-11-01T18:08:37.1794402Z,LineDrive,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,ca42f2ff-9337-4d89-ad5c-259ba6c77efa,53.94631,-126.60686,13.82176,5.77083,-3.46449,-9.73086,-0.88943,3.4251,-4.60997,128.883484,2.32849,136.1004,-25.0348,5.40348,-1.0246,0.1274,-0.00201,-0.00246,0.00031,2.55375,39.30026,-13.77284,0.0486,0.10788,0.0079,-0.01537,0.00462,-0.00046,-0.26824,-36.99989,-5.05634,2.56124,-0.79633,0.17895,-0.02876,0.00281,-0.00012,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
15,2024-11-01,11:09:12.35,2,1,"Hernandez, Gabriel",822625,Right,CAL_MAT,"Panganiban, Kyle",822681,Right,CAL_MAT,Undefined,1,Bottom,1,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,78.91305,2.263332,0.892375,2509.09904,40.811553,7:15,5.63876,0.92904,6.23852,-49.38526,-5.11977,-5.59674,3.61247,1.28588,72.35234,-6.876699,-0.119112,0.478855,,,,,,,,,,,,3.14339,-2.84343,-0.99291,50,5.78352,-1.58466,-114.67993,3.02053,4.18259,21.37587,-35.9575,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,66354af0-987c-11ef-8084-13326cb0523e,78.71368,,,6.56071,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:09:12.35,2024-11-01T11:09:12.3565026-07:00,2024-11-01T18:09:12.3565026Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,b42dfe5d-359d-4966-9ce0-440cb524cddc,54.26297,-115.4718,10.68794,5.64695,4.35258,-17.97875,-0.93134,-1.7396,2.09129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
16,2024-11-01,11:09:25.70,2,2,"Hernandez, Gabriel",822625,Right,CAL_MAT,"Panganiban, Kyle",822681,Right,CAL_MAT,Undefined,1,Bottom,1,0,0,FourSeamFastBall,Sinker,InPlay,Undefined,LineDrive,Single,0,0,,87.80796,-0.838268,-1.715619,1965.144876,222.098525,1:30,5.76921,1.11911,6.53619,-22.00241,13.613,11.20627,3.16637,0.47884,79.69542,-5.036299,0.320139,0.429527,103.66168,9.552659,-21.475312,1000.516239,101.00953,12.09761,-43.55506,201.73886,200.19624,-25.054299,1.641757,-6.41811,7.75796,-1.00467,50,5.70154,3.39539,-127.56593,-2.47103,-10.47531,28.57124,-19.51194,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,6e361720-987c-11ef-8084-13326cb0523e,87.75335,12.17099,,8.11254,,,,1.61343,3.17821,-0.43884,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:09:25.70,2024-11-01T11:09:25.7091042-07:00,2024-11-01T18:09:25.7091042Z,LineDrive,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,40f9ac43-4f3c-4f44-93c2-0f67e4521024,53.963,-128.45046,14.28562,5.76868,-1.86696,-9.75597,-1.1148,3.71969,-5.23765,100.558783,1.61343,139.52011,-23.37255,4.70633,-1.07443,0.23533,-0.04962,0.00823,-0.00072,3.17821,25.23106,-18.87804,1.89011,-0.39869,0.09076,-0.0178,0.00293,-0.00027,-0.43884,-54.88858,1.48856,0.48296,-0.22024,0.06863,-0.0168,0.00299,-0.00028,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
17,2024-11-01,11:10:02.47,3,1,"Hernandez, Gabriel",822625,Right,CAL_MAT,"Sanderson, Jarren",822618,Right,CAL_MAT,Undefined,1,Bottom,1,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,77.75778,-0.524816,-1.448944,2647.772867,54.004219,7:45,5.6754,1.1979,6.15364,-55.52479,-9.12682,-14.76056,0.56328,-1.37115,71.10103,-10.71508,-4.119312,0.490254,,,,,,,,,,,,7.3267,-4.36323,-1.07975,50,5.60635,3.35327,-112.95732,-2.69033,9.28551,24.23868,-37.70383,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,841db200-987c-11ef-8084-13326cb0523e,76.88354,,,6.65675,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:10:02.47,2024-11-01T11:10:02.4788962-07:00,2024-11-01T18:10:02.4788962Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,f5db11c9-4a1a-4c55-abea-3056010431d3,54.35022,-113.88698,12.11934,5.6818,-1.24423,-18.85191,-1.20153,2.99714,4.64276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
18,2024-11-01,11:10:24.94,3,2,"Hernandez, Gabriel",822625,Right,CAL_MAT,"Sanderson, Jarren",822618,Right,CAL_MAT,Undefined,1,Bottom,1,1,0,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.23833,-2.636357,-2.633399,1991.846976,207.333423,1:00,5.78687,0.95151,6.45472,-16.56017,19.67182,9.52823,1.98062,-0.67542,79.33967,-5.833538,-0.907085,0.433229,,,,,,,,,,,,-5.84146,11.49859,-0.7694,50,5.59262,5.46962,-126.5691,-6.24409,-9.40152,27.72405,-13.66765,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,918b0af0-987c-11ef-8084-13326cb0523e,87.00351,,,7.89865,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:10:24.94,2024-11-01T11:10:24.9470946-07:00,2024-11-01T18:10:24.9470946Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,b8137c3e-7c85-42eb-b4b7-c39133459235,54.04605,-127.45227,13.86202,5.78459,-5.8087,-6.83383,-0.94841,5.76911,-4.70076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
19,2024-11-01,11:10:44.28,3,3,"Hernandez, Gabriel",822625,Right,CAL_MAT,"Sanderson, Jarren",822618,Right,CAL_MAT,Undefined,1,Bottom,1,1,1,ChangeUp,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,80.00309,-1.455528,-3.561601,989.865636,275.645402,3:15,5.60203,1.24497,6.52258,-42.5227,0.34157,10.5604,0.72017,-1.14695,73.50969,-9.34484,-1.6434,0.471215,,,,,,,,,,,,-6.65461,0.93972,-1.00148,50,5.4821,6.87624,-116.13149,-4.16163,-9.03816,22.85901,-30.89771,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,9d2e7950-987c-11ef-8084-13326cb0523e,79.9899,,,6.4934,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:10:44.28,2024-11-01T11:10:44.2863586-07:00,2024-11-01T18:10:44.2863586Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,2b7a650d-6ee6-4402-bd50-b8362dc0e3c8,53.97967,-116.91222,11.4295,5.60622,-3.10636,-15.44886,-1.2416,7.18493,-4.51908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
20,2024-11-01,11:11:34.56,3,4,"Hernandez, Gabriel",822625,Right,CAL_MAT,"Sanderson, Jarren",822618,Right,CAL_MAT,Undefined,1,Bottom,1,2,1,FourSeamFastBall,Four-Seam,InPlay,Undefined,FlyBall,HomeRun,1,1,,86.5307,-0.976897,-1.560064,2078.382498,205.67131,12:45,5.80606,0.6871,6.50741,-18.01847,18.55674,8.34099,3.40755,-0.04993,78.77424,-4.450159,-0.046006,0.435276,105.70368,27.466774,-14.468549,2778.536827,107.17015,59.02522,-24.78933,412.45437,410.59555,-11.421131,5.743796,-4.84945,10.38725,-0.58162,50,5.72977,3.11438,-125.74805,-2.59249,-7.72271,26.79279,-15.63249,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,bafcefc0-987c-11ef-8084-13326cb0523e,86.5943,100.19144,,7.75646,,,,1.96245,3.4644,0.03618,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:11:34.56,2024-11-01T11:11:34.5661922-07:00,2024-11-01T18:11:34.5661922Z,FlyBall,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,a6b03408-d67d-401f-994c-b8387cfa6571,53.99213,-126.59578,13.39639,5.80397,-2.09787,-7.81625,-0.68403,3.35873,-3.86136,191.76482,1.9685,133.08545,-27.5279,6.04101,-0.93099,0.07779,-0.0003,-0.00038,2E-05,3.46029,71.5676,-13.10723,-0.34502,0.19723,-0.06279,0.01659,-0.00231,0.00012,0.03362,-34.32101,10.80592,-2.99805,0.56852,-0.06727,0.00389,-3E-05,-0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
21,2024-11-01,11:12:30.19,4,1,"Hernandez, Gabriel",822625,Right,CAL_MAT,"Cortez, Angel",822299,Right,CAL_MAT,Undefined,1,Bottom,2,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.40182,1.848278,0.100208,2461.317777,72.344292,8:30,5.61217,0.97328,6.14394,-49.35392,-3.35236,-14.80253,3.20793,-0.16766,71.32279,-7.262084,-2.570934,0.488155,,,,,,,,,,,,7.72426,-1.87331,-0.97322,50,5.72732,0.31697,-112.56828,2.15422,9.93029,20.06624,-34.58238,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,dc2566a0-987c-11ef-8084-13326cb0523e,77.2141,,,6.07904,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:12:30.19,2024-11-01T11:12:30.1971938-07:00,2024-11-01T18:12:30.1971938Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,9ce9d2f4-f79f-4134-bb5b-038f1d66e45b,54.35928,-113.3427,10.03312,5.61843,3.48886,-17.29119,-0.97805,-0.06627,4.96514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
22,2024-11-01,11:12:41.37,4,2,"Hernandez, Gabriel",822625,Right,CAL_MAT,"Cortez, Angel",822299,Right,CAL_MAT,Undefined,1,Bottom,2,0,1,FourSeamFastBall,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,86.90161,-1.819144,-1.93693,2061.437937,216.081837,1:15,5.71126,0.90078,6.68924,-21.02541,14.91048,10.02508,2.29388,-0.03595,79.48547,-5.830582,-0.110465,0.431455,90.17679,33.774321,23.358689,4790.810902,96.34413,67.06255,53.08257,316.35974,286.35002,39.868317,5.135517,-5.90933,8.75882,-0.77554,50,5.58137,3.91746,-126.31505,-4.56191,-9.51995,26.42188,-18.06354,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,e2c913d0-987c-11ef-8084-13326cb0523e,87.36122,86.40275,,7.41614,,,,1.38681,2.30851,0.06605,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:12:41.37,2024-11-01T11:12:41.3762530-07:00,2024-11-01T18:12:41.3762530Z,FlyBall,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,0b0090b2-54af-45b3-b41d-6a0af2bbe8e8,53.81202,-127.10993,13.21094,5.71044,-4.01848,-9.03177,-0.8977,4.20386,-4.75998,214.94467,1.39273,100.80745,-24.391,5.27806,-0.6731,-0.01419,0.01752,-0.00182,4E-05,2.30743,73.54062,-17.77672,0.77667,0.06976,-0.0942,0.03433,-0.00534,0.0003,0.06646,43.58311,0.778,-1.1682,0.41427,-0.10314,0.01861,-0.002,9E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
23,2024-11-01,11:14:33.70,1,1,"Halamicek, Ryan",1000297052,Right,CAL_MAT,"Calvillo, Cameron",824276,Right,CAL_MAT,Undefined,2,Top,0,0,0,FourSeamFastBall,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.45553,-2.541271,-1.235001,2324.946883,227.555083,1:30,5.94618,1.62285,6.64502,-19.41973,13.00249,13.11201,1.99964,1.58488,83.92142,-6.22779,1.153613,0.40982,,,,,,,,,,,,-7.25158,7.86792,-1.54437,50,5.7666,2.35813,-132.9236,-6.44348,-12.9836,28.2952,-18.08687,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,25b77a10-987d-11ef-8084-13326cb0523e,91.97322,,,7.5341,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:14:33.70,2024-11-01T11:14:33.7095650-07:00,2024-11-01T18:14:33.7095650Z,,v3,471256,471256,,"Liera, Erubiel",1000365303,Right,CAL_MAT,07a6a285-2d2a-4379-8092-61a9b78c103c,53.8553,-133.74175,14.1476,5.94535,-5.9205,-9.04343,-1.61799,2.73355,-6.4918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
24,2024-11-01,11:14:45.04,1,2,"Halamicek, Ryan",1000297052,Right,CAL_MAT,"Calvillo, Cameron",824276,Right,CAL_MAT,Undefined,2,Top,0,1,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,84.42583,-2.628822,-2.714246,2405.094666,172.408787,11:45,5.82188,1.67647,6.19567,-24.32836,14.00603,-1.72602,1.36317,-0.97502,78.54694,-7.15307,-3.025397,0.445621,,,,,,,,,,,,0.25953,8.24886,-1.47112,50,5.61118,5.87626,-122.66637,-6.35227,0.40051,21.34336,-19.44402,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,2c8ee170-987d-11ef-8084-13326cb0523e,84.58409,,,5.87889,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:14:45.04,2024-11-01T11:14:45.0446818-07:00,2024-11-01T18:14:45.0446818Z,,v3,471256,471256,,"Liera, Erubiel",1000365303,Right,CAL_MAT,59090fca-ef6a-4bc5-8c97-bc4bbfdeb95c,54.30777,-123.41362,10.67168,5.82167,-5.67151,-9.72201,-1.67661,5.86224,0.20025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
25,2024-11-01,11:14:59.62,1,3,"Halamicek, Ryan",1000297052,Right,CAL_MAT,"Calvillo, Cameron",824276,Right,CAL_MAT,Undefined,2,Top,0,2,0,FourSeamFastBall,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.0932,-1.135018,-4.015818,2248.019117,204.304263,12:45,5.83682,1.527,6.74047,-17.25422,16.81418,7.12146,3.35923,-1.55477,81.66639,-4.451507,-2.722136,0.420095,,,,,,,,,,,,-4.82382,9.5052,-1.26483,50,5.75482,8.80921,-129.31209,-2.9899,-8.19635,26.08558,-16.02342,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,352f21f0-987d-11ef-8084-13326cb0523e,89.72365,,,7.42682,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:14:59.62,2024-11-01T11:14:59.6262370-07:00,2024-11-01T18:14:59.6262370Z,,v3,471256,471256,,"Liera, Erubiel",1000365303,Right,CAL_MAT,86880700-fa86-4ce6-9a56-92108eb3d44f,53.75855,-130.06808,13.04279,5.83474,-2.52552,-8.01171,-1.52358,9.04675,-4.09817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
26,2024-11-01,11:15:13.41,1,4,"Halamicek, Ryan",1000297052,Right,CAL_MAT,"Calvillo, Cameron",824276,Right,CAL_MAT,Undefined,2,Top,0,3,0,FourSeamFastBall,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.21685,-1.451197,-2.4767,2230.583404,231.69601,1:45,5.89636,1.62653,6.97285,-22.40596,11.89418,13.748,2.70762,0.51791,81.12229,-5.718844,0.040961,0.421521,,,,,,,,,,,,-8.0793,7.06256,-1.47798,50,5.79884,5.08201,-128.33607,-3.83206,-13.51628,25.78708,-20.35872,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,3d6be5b0-987d-11ef-8084-13326cb0523e,89.42008,,,7.09456,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:15:13.41,2024-11-01T11:15:13.4150626-07:00,2024-11-01T18:15:13.4150626Z,,v3,471256,471256,,"Liera, Erubiel",1000365303,Right,CAL_MAT,29bdbd3e-e3d3-4fe2-97a7-cdab409bae44,53.52934,-129.04328,12.89354,5.89628,-3.27372,-10.17936,-1.62243,5.45269,-6.75814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
27,2024-11-01,11:15:25.16,1,5,"Halamicek, Ryan",1000297052,Right,CAL_MAT,"Calvillo, Cameron",824276,Right,CAL_MAT,Undefined,2,Top,0,3,1,FourSeamFastBall,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.91389,-3.290691,-2.797626,2141.846291,190.587239,12:15,5.99264,1.46443,6.83185,-13.57934,20.71915,3.66099,1.85272,-0.78422,81.18044,-5.94474,-2.130051,0.421511,,,,,,,,,,,,-2.7289,12.248,-1.28587,50,5.77523,6.16461,-128.96921,-7.69274,-4.5835,27.51298,-11.60201,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,446b6e80-987d-11ef-8084-13326cb0523e,89.42223,,,7.73345,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:15:25.16,2024-11-01T11:15:25.1629026-07:00,2024-11-01T18:15:25.1629026Z,,v3,471256,471256,,"Liera, Erubiel",1000365303,Right,CAL_MAT,3bbbbdb5-17a4-4574-95f8-9f6fc0133471,53.66604,-129.74893,13.75649,5.98858,-7.36394,-5.801,-1.46241,6.2945,-2.29175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
28,2024-11-01,11:15:40.77,1,6,"Halamicek, Ryan",1000297052,Right,CAL_MAT,"Calvillo, Cameron",824276,Right,CAL_MAT,Undefined,2,Top,0,3,2,Cutter,Slider,InPlay,Undefined,GroundBall,Single,0,0,,84.90338,-2.085409,-3.454494,2451.536563,186.922758,12:15,5.81034,1.81041,6.31933,-27.95183,9.74642,1.06032,1.55594,-1.28681,79.10372,-7.268403,-3.263065,0.441908,,,,,,,,,,,,-1.37705,5.88118,-1.55811,50,5.64392,7.40816,-123.34653,-5.3318,-2.15267,21.15823,-22.98035,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,4dc784f0-987d-11ef-8084-13326cb0523e,85.29474,,,5.79965,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,18:15:40.77,2024-11-01T11:15:40.7717858-07:00,2024-11-01T18:15:40.7717858Z,,v3,471256,471256,,"Liera, Erubiel",1000365303,Right,CAL_MAT,c4f0cd5c-77eb-4821-80e4-fc560695be4f,54.18341,-124.06205,10.57912,5.81109,-4.55465,-11.49017,-1.80987,7.48095,-1.07634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
